iso3,location,code_id,lat,lon,people,accuracy,hazard
USA,Siletz,6,44.72,-123.918,25,ADM3,Landslide/Wet mass movement
COL,Ciénaga de Oro,6,8.836,-75.604,25,ADM2,Flood
NPL,Udayapur,6,27.576,82.9,25,ADM3,Flood
LBN,Koura District,1,34.331,35.806,25,ADM2,
LBN,Miniyeh-Danniyeh District,1,34.388,36.094,25,ADM2,
PER,José Sabogal,6,-7.214,-77.982,25,ADM3,Flood
COL,Sahagún,6,8.797,-75.442,25,ADM2,Flood
COL,Medio Baudó,6,5.05,-77.05,25,ADM2,Flood
COL,Pasto,6,1.215,-77.279,25,ADM2,Flood
COL,Neira,6,5.175,-75.524,25,ADM2,Landslide/Wet mass movement
AUS,Jundah,6,-24.833,143.062,25,ADM3,Flood
BDI,Mubondo,6,-4.24,29.744,25,ADM3,Flood
NPL,Makwanpur,6,27.437,85.055,25,ADM2,Flood
ARG,Municipio de María Teresa,6,-34.036,-61.916,25,ADM3,Storm
BRA,Medina,6,-16.302,-41.538,25,ADM2,Storm
USA,Essie,6,37.062,-83.452,25,ADM3,Storm
PER,Curasco,6,-14.062,-72.567,25,ADM3,Flood
USA,McHenry,6,37.382,-86.922,24,ADM3,Storm
UGA,Kamuli,6,0.942,33.126,24,ADM2,Storm
BRA,Munhoz,6,-22.629,-46.309,24,ADM2,Flood
MYS,Kuala Lumpur,6,3.139,101.682,24,ADM1,Storm
PER,Agallpampa,6,-7.982,-78.547,24,ADM3,Flood
PER,Suyo,6,-4.513,-80.003,24,ADM3,Flood
PER,Putina,6,-14.914,-69.868,24,ADM3,Flood
USA,Saulsbury,6,35.047,-89.088,24,ADM3,Storm
COD,Komanda,1,1.366,29.959,24,ADM3,
BRA,Osvaldo Cruz,6,-21.675,-50.842,24,ADM2,Flood
PER,Tintay,6,-13.96,-73.185,24,ADM3,Flood
CHN,Xuyong County,6,28.092,105.396,24,ADM2,Landslide/Wet mass movement
GTM,San Bartolomé Jocotenango,6,15.187,-91.036,24,ADM2,Landslide/Wet mass movement
GTM,Génova,6,14.622,-91.836,24,ADM2,Flood
PER,Subtanjalla,6,-14.018,-75.758,24,ADM3,Flood
PER,Puquina,6,-16.626,-71.184,24,ADM3,Flood
USA,Rineyville,6,37.75,-85.97,24,ADM3,Storm
USA,River Hills,6,43.168,-87.936,24,ADM3,Flood
BDI,Nyarutiti,6,-3.21,30.512,24,ADM3,Hailstorm
USA,Debord,6,37.826,-82.551,24,ADM3,Storm
BDI,Burara,6,-2.514,30.224,24,ADM3,Storm
USA,Glen Mawr,6,41.314,-76.653,24,ADM3,Flood
PER,Chillia,6,-8.125,-77.515,24,ADM3,Flood
PER,Anchihuay,6,-12.956,-73.713,24,ADM3,Flood
PER,Huabal,6,-5.613,-78.9,24,ADM3,Dry mass movement
USA,Closplint,6,36.904,-83.069,24,ADM3,Storm
AGO,Luquembo,6,-10.735,17.718,24,ADM3,Flood
ARG,Departamento San Luis del Palmar,6,-27.67,-58.337,24,ADM2,Flood
GTM,Teculután,6,15.059,-89.752,24,ADM2,Flood
BRA,Turmalina,6,-17.253,-42.83,24,ADM2,Storm
BRA,Lages,6,-27.945,-50.353,24,ADM2,Storm
PER,Cayara,6,-13.795,-73.989,24,ADM3,Flood
CRI,Cóbano,6,9.687,-85.112,24,ADM3,Flood
SSD,Unity State,6,9.5,30.0,24,ADM1,Flood
IDN,Negara,6,-8.359,114.622,24,ADM2,Landslide/Wet mass movement
PER,Laredo,6,-8.086,-78.959,24,ADM3,Flood
PER,Pararca,6,-15.218,-73.464,24,ADM3,Flood
USA,Newhall,6,37.264,-81.619,24,ADM3,Storm
USA,Bauxite,6,34.555,-92.522,24,ADM3,Flood
PER,Chupa,7,-15.106,-69.987,24,ADM3,Wildfire
NGA,Guyaku,1,10.336,12.658,24,ADM3,
BRA,Vitória do Xingu,7,-3.22,-51.885,24,ADM2,Wildfire
USA,Isom,6,37.188,-82.899,24,ADM3,Storm
BRA,Unaí,6,-16.586,-46.77,24,ADM2,Storm
USA,Bud,6,37.538,-81.379,24,ADM3,Storm
BDI,Gasaka,6,-4.208,29.789,24,ADM3,Storm
PER,Huanipaca,6,-13.492,-72.934,24,ADM3,Flood
USA,Cecilia,6,37.666,-85.957,24,ADM3,Storm
USA,Littcarr,6,37.241,-82.949,24,ADM3,Storm
BRA,Alto Alegre do Pindaré,6,-3.836,-46.039,24,ADM2,Storm
BDI,Dunga,6,-4.174,29.927,24,ADM3,Storm
PER,Cayna,6,-10.272,-76.389,24,ADM3,Flood
PER,San Cristobal,6,-16.67,-70.666,24,ADM3,Flood
USA,Lasara,6,26.465,-97.911,24,ADM3,Flood
IDN,Surakarta,6,-7.569,110.828,24,ADM2,Flood
BDI,Makamba,6,-4.237,29.8,24,ADM1,Storm
PER,Mariscal Benavides,6,-6.387,-77.504,24,ADM3,Flood
BRA,Pirapora do Bom Jesus,6,-23.372,-46.978,24,ADM2,Dry mass movement
PER,Accomarca,6,-13.801,-73.904,24,ADM3,Flood
PRT,Oliveira do Hospital,7,40.379,-7.857,24,ADM3,Wildfire
ESP,Tarazona,6,41.93,-1.778,23,ADM3,Dry mass movement
ESP,Villa del Prado,7,40.273,-4.302,23,ADM3,Wildfire
USA,Genoa,6,38.122,-82.46,23,ADM3,Storm
USA,Bell,7,33.975,-118.187,23,ADM3,Wildfire
LKA,Dimbulagala,6,7.859,81.107,23,ADM3,Flood
PER,Belén,6,-13.809,-73.758,23,ADM3,Flood
PHL,Tubungan,6,10.765,122.318,23,ADM3,Flood
BDI,Kiderege,6,-4.245,29.662,23,ADM3,Flood
BRA,Abreu e Lima,6,-7.879,-35.019,23,ADM2,Storm
PER,Andaray,6,-15.797,-72.861,23,ADM3,Flood
UGA,Agule,6,1.259,33.712,23,ADM3,Storm
IDN,Klaten,6,-7.708,110.605,23,ADM2,Flood
IDN,Marabahan,6,-2.98,114.767,23,ADM2,Flood
PER,Colquepata,6,-13.36,-71.673,23,ADM3,Flood
USA,Westchester,7,33.957,-118.396,23,ADM3,Wildfire
GTM,Santa Cruz del Quiché,6,15.03,-91.149,23,ADM2,Landslide/Wet mass movement
RUS,Chita,6,52.028,113.405,23,ADM2,Flood
USA,Perry Park,6,38.548,-85.0,23,ADM3,Storm
UKR,Dobropillia,1,48.47,37.089,23,ADM3,
MEX,Tuxpan,6,21.993,-105.42,23,ADM3,Flood
RUS,Klimovsky District,1,52.278,32.167,23,ADM2,
BDI,Ntega,6,-2.616,30.008,23,ADM3,Hailstorm
PER,San Pedro de Putina Punco,6,-14.112,-69.048,23,ADM3,Storm
GTM,Municipio de Chiantla,6,15.449,-91.429,23,ADM2,Landslide/Wet mass movement
KOR,Haenam-eup,7,34.563,126.581,23,ADM3,Wildfire
SLV,Joateca,6,13.894,-88.044,23,ADM2,Flood
SLV,Yucuaiquín,6,13.528,-87.998,23,ADM2,Flood
PER,Saquena,6,-4.774,-73.387,23,ADM3,Erosion
BRA,Poção de Pedras,6,-4.785,-44.912,23,ADM2,Storm
USA,Asher,6,37.044,-83.404,23,ADM3,Storm
CHN,Lushui County,6,26.038,98.81,23,ADM2,Landslide/Wet mass movement
BDI,Mugerama,6,-4.31,29.606,23,ADM3,Flood
AUS,McCrae,6,-38.362,144.931,23,ADM3,Landslide/Wet mass movement
BOL,Municipio Charazani,6,-15.084,-68.681,23,ADM3,Flood
LKA,Norwood,6,6.839,80.612,23,ADM3,Landslide/Wet mass movement
BRA,Nova Iguaçu,6,-22.759,-43.451,23,ADM2,Storm
PER,Acochaca,6,-9.115,-77.368,23,ADM3,Flood
GTM,Municipio de San Antonio Sacatepéquez,6,14.959,-91.704,23,ADM2,Landslide/Wet mass movement
BRA,Sacramento,6,-19.88,-47.226,23,ADM2,Storm
USA,Hermosa Beach,7,33.862,-118.4,22,ADM3,Wildfire
MEX,Mazatlán,6,25.583,-108.465,22,?,Flood
PER,Huaylillas,6,-8.188,-77.343,22,ADM3,Flood
BDI,Karago,6,-3.179,30.535,22,ADM3,Flood
USA,Artesia,7,33.866,-118.083,22,ADM3,Wildfire
TCD,Tourba,1,12.87,15.282,22,ADM3,
GRC,Voutes,6,35.265,25.057,22,ADM3,Landslide/Wet mass movement
GRC,Pispilounta,7,38.527,25.951,22,ADM3,Wildfire
ARG,Municipio de La Chispa,6,-33.539,-61.954,22,ADM3,Flood
USA,Caneyville,6,37.424,-86.488,22,ADM3,Storm
USA,Cawood,6,36.784,-83.228,22,ADM3,Storm
GTM,Palestina de los Altos,6,14.933,-91.694,22,ADM2,Hailstorm
TUR,Sakarya,7,40.818,30.547,22,ADM1,Wildfire
CHL,Los Vilos,6,-31.938,-71.251,22,ADM3,Storm
BRA,Alegre,6,-20.709,-41.519,22,ADM2,Storm
CHL,La Serena,6,-29.903,-71.252,22,ADM3,Storm
SOM,Lower Juba,6,0.448,41.92,22,ADM2,Drought
USA,Mount Juliet,6,36.2,-86.519,22,ADM3,Storm
USA,Whiteville,6,35.326,-89.15,22,ADM3,Storm
NGA,Ajign (A),6,11.137,12.209,22,ADM3,Flood
NGA,Koshebe,1,11.994,13.322,22,ADM3,
AZE,Lankaran,6,38.766,48.827,22,ADM1,Flood
USA,La Blanca,6,26.293,-98.038,22,ADM3,Flood
RUS,Minusinsk,6,53.718,91.678,22,ADM3,Flood
USA,Greenville,6,37.201,-87.179,22,ADM3,Storm
LBN,Jezzine District,1,33.476,35.58,22,ADM2,
BRA,Jaru,6,-10.592,-62.585,21,ADM2,Flood
PER,Pomalca,6,-6.767,-79.777,21,ADM3,Flood
USA,Verner,6,37.663,-81.85,21,ADM3,Storm
PER,Sumbilca,6,-11.407,-76.819,21,ADM3,Flood
PER,Cajay,6,-9.328,-77.159,21,ADM3,Dry mass movement
NPL,Panchthar,7,27.149,87.855,21,ADM2,Wildfire
NPL,Rasuwa,6,27.083,86.423,21,ADM3,Landslide/Wet mass movement
BDI,Nyamugari,6,-3.433,29.524,21,ADM3,Flood
NGA,Birin Fulani West,2,10.933,11.184,21,ADM3,
USA,Yerkes,6,37.277,-83.301,21,ADM3,Storm
CHL,La Serena,6,-29.836,-71.094,21,ADM3,Storm
PER,Lagunas,6,-7.057,-79.74,21,ADM3,Flood
NPL,Dhankuta,6,26.983,87.325,21,ADM3,Flood
NPL,Dolpa,6,29.214,83.036,21,ADM2,Flood
GTM,Santa Bárbara,6,15.316,-91.634,21,ADM2,Landslide/Wet mass movement
CHN,Jinzhongshan,6,24.667,104.879,21,ADM3,Landslide/Wet mass movement
PER,Unión Agua Blanca,6,-7.114,-79.046,21,ADM3,Dry mass movement
NGA,Mujigine,1,12.094,13.847,21,ADM3,
GTM,Chinautla,7,14.742,-90.483,21,ADM2,Wildfire
BDI,Mugongomanga,6,-3.468,29.545,21,ADM3,Flood
BGD,Pirojpur District,2,22.51,90.007,21,ADM2,
COL,Lorica,6,9.176,-75.897,21,ADM2,Flood
BRA,Plácido de Castro,6,-10.294,-67.268,21,ADM2,Flood
NPL,Bajura,6,29.609,81.577,21,ADM2,Flood
NOR,Orkanger,6,63.305,9.85,21,ADM3,Storm
NPL,Bara,6,27.107,85.069,21,ADM2,Flood
BRA,Guaramirim,6,-26.461,-48.937,21,ADM2,Storm
BRA,Dionísio Cerqueira,6,-26.333,-53.534,21,ADM2,Storm
PER,Jequetepeque,6,-7.338,-79.563,21,ADM3,Flood
COL,Florida,6,3.309,-76.19,21,ADM2,Storm
COL,Lloró,6,5.601,-76.374,21,ADM2,Flood
PAK,Hangu,6,33.528,71.058,21,ADM3,Flood
GTM,Nueva Santa Rosa,6,14.375,-90.255,21,ADM2,Flood
BRA,Águas Formosas,6,-17.048,-40.973,21,ADM2,Storm
GTM,San José Ojetenam,6,15.235,-91.962,21,ADM2,Landslide/Wet mass movement
GTM,Municipalidad de San Juan Alotenango,6,14.484,-90.804,21,ADM2,Earthquake
CRI,Puerto Jiménez,6,8.534,-83.458,21,ADM3,Flood
PER,Huarochirí,6,-12.137,-76.233,21,ADM3,Flood
PER,Huancapi,6,-13.752,-74.066,21,ADM3,Flood
NGA,Tombo,2,7.752,9.123,21,ADM3,
PER,Chaviña,6,-14.979,-73.837,21,ADM3,Flood
USA,Town of Delafield,6,43.062,-88.334,21,ADM3,Flood
PER,Pilluana,6,-6.777,-76.292,21,ADM3,Flood
USA,Pocahontas,6,36.261,-90.971,21,ADM3,Flood
GUY,Lima,6,7.287,-58.478,21,ADM3,Storm
BDI,Ndago,6,-3.873,29.655,21,ADM3,Storm
BDI,Kabanga,6,-3.304,29.828,21,ADM3,Flood
NGA,Kambaza,1,12.455,4.554,21,ADM3,
YEM,Ibb Governorate,1,14.088,44.175,21,ADM1,
VNM,Đ' Ran,6,11.853,108.588,21,ADM3,Landslide/Wet mass movement
UKR,Stepnohirsk,1,47.584,35.358,21,ADM3,
HND,Atlántida,6,15.817,-87.115,21,ADM1,Flood
PER,Pardo Miguel,6,-5.722,-77.617,21,ADM3,Flood
USA,Texas,6,31.169,-99.683,21,ADM1,Flood
PER,Huallaga,6,-7.319,-76.544,21,ADM3,Flood
BRA,Camaquã,6,-30.92,-51.853,21,ADM2,Storm
USA,Goshen,6,38.402,-85.581,21,ADM3,Storm
USA,Clayhole,6,37.467,-83.297,21,ADM3,Storm
USA,Davin,6,37.732,-81.829,21,ADM3,Storm
UGA,Bujumba,6,-0.359,32.184,21,ADM2,Storm
NGA,Dumna,6,9.71,11.868,21,ADM3,Flood
GBR,Dover,6,51.126,1.301,21,ADM3,Flood
NGA,Machina-Kwari,1,13.148,10.092,21,ADM3,
PER,Cura Mori,6,-5.364,-80.602,20,ADM3,Flood
ESP,Gádor,7,36.962,-2.479,20,ADM3,Wildfire
GRC,Akra,7,37.475,22.431,20,ADM3,Wildfire
NGA,Dumna,1,9.71,11.868,20,ADM3,
VNM,Hiệp Hòa District,6,21.33,105.958,20,ADM2,Landslide/Wet mass movement
USA,Drift,6,37.48,-82.748,20,ADM3,Storm
PER,Virundo,6,-14.251,-72.681,20,ADM3,Flood
PER,Concepción,6,-13.533,-73.875,20,ADM3,Flood
BRA,Corumbá,7,-18.648,-56.821,20,ADM2,Wildfire
ZWE,Gokwe South,6,-18.143,28.658,20,ADM2,Storm
BRA,Palmeirante,6,-7.869,-48.176,20,ADM2,Storm
PER,Chóchope,6,-6.158,-79.648,20,ADM3,Flood
USA,Hoskinston,6,37.077,-83.392,20,ADM3,Storm
BRA,Botucatu,6,-22.878,-48.518,20,ADM2,Storm
USA,Hargill,6,26.443,-98.014,20,ADM3,Flood
USA,Holden,6,37.824,-82.06,20,ADM3,Storm
PER,Lares,6,-13.104,-72.044,20,ADM3,Flood
BOL,Municipio Mairana,6,-17.899,-64.038,20,ADM3,Flood
BRA,Rio Preto da Eva,6,-2.493,-59.608,20,ADM2,Flood
BRA,Laranjeiras do Sul,6,-25.336,-52.37,20,ADM2,Tornado
PER,Cerro Colorado,6,-16.298,-71.574,20,ADM3,Flood
PER,Ichocán,6,-7.368,-78.13,20,ADM3,Flood
PER,Huayllán,6,-8.858,-77.436,20,ADM3,Dry mass movement
NGA,Guduf Nagadiyo,1,11.082,13.741,20,ADM3,
GRC,Gorgomylos,7,39.321,20.944,20,ADM3,Wildfire
UKR,Druzhkivka,1,48.622,37.532,20,ADM3,
SLV,San Juan Opico,6,13.876,-89.358,20,ADM2,Earthquake
USA,Simon,6,37.612,-81.733,20,ADM3,Storm
USA,Spottsville,6,37.858,-87.414,20,ADM3,Storm
GTM,San Ildefonso Ixtahuacán,6,15.417,-91.769,20,ADM2,Flood
BRA,Imbituba,6,-28.191,-48.704,20,ADM2,Storm
GTM,Municipio de San Miguel Chicaj,6,15.16,-90.413,20,ADM2,Flood
BRA,Diamantina,6,-17.978,-43.604,20,ADM2,Storm
USA,Huddy,6,37.595,-82.275,20,ADM3,Storm
USA,Ikes Fork,6,37.522,-81.804,20,ADM3,Storm
CRI,Cantón Pérez Zeledón,6,9.339,-83.645,20,ADM2,Flood
CRI,Buenos Aires,6,9.198,-83.275,20,ADM3,Flood
PER,Etén Puerto,6,-6.954,-79.847,20,ADM3,Flood
PER,San Pedro de Palco,6,-14.412,-74.651,20,ADM3,Flood
USA,Kenova,6,38.399,-82.578,20,ADM3,Storm
PER,Paucarpata,6,-16.421,-71.475,20,ADM3,Flood
BDI,Gatonga,6,-3.927,30.212,20,ADM3,Storm
USA,Williford,6,36.252,-91.357,20,ADM3,Flood
PER,Tarica,6,-9.395,-77.492,20,ADM3,Flood
NGA,Konshisha,2,7.12,8.618,20,ADM3,
COD,Kindu,6,-2.949,25.918,20,ADM3,Flood
COD,Katana centre,2,-2.225,28.832,20,ADM3,
ARG,Departamento Curuzú Cuatiá,6,-29.738,-58.226,20,ADM2,Flood
AGO,Calandula,7,-8.903,15.984,20,ADM2,Wildfire
USA,Micco,7,27.849,-80.505,20,ADM3,Wildfire
ESP,Montes de Valdueza,7,42.446,-6.569,20,ADM3,Wildfire
NGA,Ngamma,1,12.358,12.696,20,ADM3,
PER,Musga,6,-8.906,-77.339,20,ADM3,Flood
NPL,Sarlahi,6,27.882,83.928,20,ADM3,Storm
USA,Maybeury,6,37.371,-81.366,20,ADM3,Storm
BOL,Municipio Yaco,6,-17.247,-67.385,20,ADM3,Flood
BOL,San Borja,6,-14.578,-66.665,20,ADM3,Flood
POL,Chrząszczewska Wyspa,6,53.963,14.739,20,?,Flood
GTM,San José Pinula,6,14.546,-90.349,20,ADM2,Landslide/Wet mass movement
SOM,Xudun District,0,9.142,47.507,20,ADM2,
PER,Pucalá,6,-6.781,-79.611,20,ADM3,Flood
CAN,Beauceville,6,46.222,-70.783,20,ADM3,Flood
PER,Lampa,7,-15.364,-70.367,20,ADM3,Wildfire
USA,Adamsville,6,35.236,-88.391,20,ADM3,Storm
BDI,Bunogera,6,-3.408,30.376,20,ADM3,Flood
PER,Oxamarca,6,-7.042,-78.068,20,ADM3,Flood
MEX,Iztapalapa,7,19.343,-99.047,20,ADM3,Sinkhole
BRA,Nova Palma,6,-29.407,-53.432,20,ADM2,Storm
BDI,Bururi,6,-3.945,29.619,20,ADM3,Storm
GTM,Municipio de San Lucas Sacatepéquez,6,14.598,-90.65,20,ADM2,Flood
RUS,Bataysk,1,47.108,39.768,20,ADM2,
BRA,Silveira Martins,6,-29.636,-53.546,20,ADM2,Storm
USA,Shelby Gap,6,37.212,-82.557,20,ADM3,Storm
BOL,Municipio Chimore,6,-16.572,-64.881,20,ADM3,Flood
IDN,Pidie Jaya,6,5.105,96.212,20,ADM2,Flood
ESP,Almorox,7,40.252,-4.391,20,ADM3,Wildfire
ESP,Benimodo,7,39.208,-0.548,20,ADM3,Wildfire
NGA,Egba,1,7.904,8.025,19,ADM3,
NGA,Damasak,1,13.104,12.511,19,ADM3,
LKA,Anuradhapura,6,8.335,80.411,19,ADM3,Flood
PER,Cangallo,6,-13.629,-74.144,19,ADM3,Flood
MEX,Piedras Negras,6,25.436,-100.992,19,?,Storm
USA,Pathfork,6,36.756,-83.465,19,ADM3,Storm
BDI,Vugizo,6,-4.204,29.693,19,ADM3,Flood
BDI,Rutana,6,-3.926,29.991,19,ADM3,Flood
BRA,Terra Roxa,6,-20.789,-48.332,19,ADM2,Flood
GTM,San Luis Jilotepeque,6,14.653,-89.717,19,ADM2,Flood
USA,Bledsoe,6,36.924,-83.367,19,ADM3,Storm
USA,Lily,6,37.025,-84.075,19,ADM3,Storm
ITA,Viserba,6,44.085,12.535,19,ADM3,Storm
PHL,Batan,6,11.604,122.546,19,ADM3,Flood
BRA,Caraí,6,-17.181,-41.55,19,ADM2,Storm
BRA,Bragança,6,-0.968,-46.734,19,ADM2,Erosion
USA,Cucumber,6,37.278,-81.627,19,ADM3,Storm
ITA,Blevio,6,45.839,9.106,19,ADM3,Flood
USA,Cyclone,6,37.733,-81.689,19,ADM3,Storm
MYS,Seremban,6,2.719,101.94,19,?,Flood
USA,Beaver,6,37.748,-81.144,19,ADM3,Storm
BRA,Dom Eliseu,6,-4.083,-47.891,19,ADM2,Storm
NGA,Gwashi,2,11.903,5.769,19,ADM3,
GRC,Mertidi,7,38.245,22.008,19,ADM3,Wildfire
USA,Mozelle,6,37.003,-83.398,19,ADM3,Storm
IDN,Martapura,6,-3.405,114.848,19,ADM2,Tornado
BRA,São João do Paraíso,6,-15.317,-42.022,19,ADM2,Storm
BRA,Bela Vista,6,-22.041,-56.508,19,ADM2,Storm
IDN,Pangkajene,6,-4.834,119.547,19,ADM2,Tornado
SOM,Baraawe,0,1.108,43.845,19,ADM2,
MEX,Xicotepec,6,20.331,-97.906,19,ADM3,Landslide/Wet mass movement
ECU,Cañar,6,-2.526,-78.995,19,ADM1,Flood
PER,Santiago,6,-13.527,-71.984,19,ADM3,Flood
BRA,Jaguarari,6,-10.148,-40.104,19,ADM2,Storm
USA,Roundhill,6,37.237,-86.431,19,ADM3,Storm
PER,Pomahuaca,6,-5.932,-79.23,19,ADM3,Flood
IDN,Belopa,6,-3.395,120.367,19,ADM2,Flood
GTM,Municipio de San Jerónimo,6,15.065,-90.19,19,ADM2,Earthquake
BRA,São Pedro de Alcântara,6,-27.573,-48.839,19,ADM2,Storm
IDN,Denpasar Utara,6,-8.625,115.209,19,ADM2,Landslide/Wet mass movement
NGA,Opalo,1,9.517,11.933,19,ADM3,
PER,Masisea,6,-8.716,-74.314,19,ADM3,Storm
MEX,Amealco de Bonfil,6,20.187,-100.069,19,ADM3,Flood
BDI,Buhinyuza,6,-2.983,30.375,19,ADM2,Hailstorm
USA,Magnolia,6,37.444,-85.744,19,ADM3,Storm
USA,Rock Creek,6,37.851,-81.452,19,ADM3,Storm
GTM,Chajul,6,15.607,-90.994,19,ADM2,Landslide/Wet mass movement
SOM,Galdogob,0,7.039,47.222,19,ADM2,
PER,Lamas,6,-6.422,-76.516,19,ADM3,Flood
PER,Samugari,6,-12.86,-73.721,19,ADM3,Flood
NGA,Borgozo,1,11.608,12.658,19,ADM3,
NGA,Bara,2,11.003,11.873,19,ADM3,
USA,Maben,6,37.639,-81.394,19,ADM3,Storm
PER,Lajas,6,-6.56,-78.735,19,ADM3,Flood
PER,Quinua,6,-13.049,-74.139,19,ADM3,Flood
PER,Tambo Grande,6,-4.915,-80.356,19,ADM3,Storm
IDN,Aceh Tamiang,6,4.212,97.915,19,ADM2,Tornado
ESP,Azuara,6,41.239,-0.913,19,ADM3,Storm
AGO,Cangandala,6,-9.79,16.429,19,ADM3,Flood
AGO,Cassunga,6,-10.81,17.808,19,ADM3,Flood
BRA,Lamim,6,-20.775,-43.485,18,ADM2,Storm
ARG,Carcarañá,6,-32.852,-61.153,18,ADM3,Flood
UKR,Novokhatske,1,48.063,36.689,18,ADM3,
ARG,Reyes,6,-24.204,-65.3,18,?,Flood
ARG,Bahía Blanca,6,-38.699,-62.245,18,ADM3,Storm
MOZ,Maputo,6,-26.048,32.794,18,ADM3,Flood
USA,Philpot,6,37.733,-86.989,18,ADM3,Storm
COL,Falan,6,5.079,-74.957,18,ADM2,Flood
COL,Chameza,6,5.192,-72.89,18,ADM2,Flood
USA,Warbranch,6,36.957,-83.45,18,ADM3,Storm
BDI,Gasuru,6,-2.862,30.286,18,ADM3,Hailstorm
ECU,Cuyuja,6,-0.407,-78.026,18,ADM3,Flood
BRA,Pouso Redondo,6,-27.304,-49.985,18,ADM2,Cold wave
IRQ,Muthanna,1,30.592,45.292,18,ADM1,
LKA,Kothmale,6,7.065,80.684,18,ADM3,Storm
MYS,Sungai Setiu,6,5.545,102.745,18,ADM3,Flood
USA,Ransom,6,37.566,-82.188,18,ADM3,Storm
BRA,Maratá,6,-29.549,-51.557,18,ADM2,Flood
GTM,San Antonio Ilotenango,6,15.057,-91.213,18,ADM2,Flood
CAF,Ngaoundaye,1,7.476,15.602,18,ADM2,
PER,Anta,6,-13.472,-72.148,18,ADM3,Mixed disasters
BDI,Kagege,6,-4.176,29.606,18,ADM3,Storm
BRA,Rio Maria,7,-7.41,-49.829,18,ADM2,Wildfire
BRA,Passo do Sobrado,6,-29.731,-52.232,18,ADM2,Flood
BRA,Chapada do Norte,6,-17.163,-42.377,18,ADM2,Storm
USA,Crofton,6,37.048,-87.485,18,ADM3,Storm
BRA,Barão de Monte Alto,6,-21.265,-42.279,18,ADM2,Hailstorm
BRA,Comercinho,6,-16.289,-41.773,18,ADM2,Storm
USA,Hellier,6,37.288,-82.471,18,ADM3,Storm
BRA,Minduri,6,-21.668,-44.595,18,ADM2,Storm
JPN,Akusekijima,6,29.461,129.599,18,?,Earthquake
BIH,Maglaj municipality,6,44.551,18.128,18,ADM3,Landslide/Wet mass movement
BRA,São Romão,6,-16.359,-45.468,18,ADM2,Storm
NGA,K/Wuro Ngayandi,2,10.789,13.37,18,ADM3,
NGA,Mbalom,2,7.465,8.462,18,ADM3,
NGA,Buniyadi North / South,2,11.3,12.049,18,ADM3,
USA,Maryland Heights,6,38.713,-90.43,18,ADM3,Storm
ARG,Tinogasta,6,-28.062,-67.564,18,ADM3,Storm
GTM,Escuintla,2,14.314,-90.805,18,ADM3,
JPN,Miyazaki,7,31.881,131.481,18,ADM3,Wildfire
COL,Samacá,6,5.447,-73.55,18,ADM2,Flood
COL,Quetame,6,4.33,-73.863,18,ADM2,Landslide/Wet mass movement
COL,Ulloa,6,4.707,-75.778,18,ADM2,Storm
COL,Rioblanco,6,3.5,-75.833,18,ADM2,Landslide/Wet mass movement
PER,Cotabambas,6,-13.747,-72.356,18,ADM3,Mixed disasters
USA,San Patricio,6,33.409,-105.327,18,ADM3,Flood
BDI,Kazirabageni,6,-4.241,29.621,18,ADM3,Storm
BRA,Mata Verde,6,-15.768,-40.699,18,ADM2,Storm
PER,Simón Bolívar,6,-10.72,-76.378,18,ADM3,Mixed disasters
NGA,Ga’anda,1,10.148,12.432,17,ADM3,
PER,Independencia,6,-13.694,-76.024,17,ADM3,Flood
NGA,Ikurav Tiev I,1,7.265,9.378,17,ADM3,
SOM,Caluula,6,11.667,50.793,17,ADM2,Drought
BRA,Arroio do Tigre,6,-29.262,-53.061,17,ADM2,Storm
PER,Ferreñafe,6,-6.639,-79.788,17,ADM3,Flood
PER,Accha,6,-13.971,-71.832,17,ADM3,Landslide/Wet mass movement
USA,Brandenburg,6,37.999,-86.169,17,ADM3,Storm
GTM,Suchitepéquez,2,14.378,-91.364,17,ADM1,
PER,Atavillos Alto,6,-11.278,-76.616,17,ADM3,Flood
USA,McDaniels,6,37.607,-86.425,17,ADM3,Storm
NGA,Lamma,2,8.805,11.809,17,ADM3,
BRA,São Geraldo da Piedade,6,-18.914,-42.311,17,ADM2,Storm
PHL,Isulan,6,6.634,124.597,17,ADM3,Flood
USA,Beauty,6,37.84,-82.439,17,ADM3,Storm
USA,Fisty,6,37.334,-83.102,17,ADM3,Storm
VNM,Càng Long District,6,9.963,106.219,17,ADM2,Flood
USA,Maumelle,6,34.87,-92.398,17,ADM3,Flood
GRC,Πιτσινάδες,7,36.274,22.962,17,ADM3,Wildfire
